Time (s),Left Tibialis Anterior A,Left Medial Gastrocnemius A,Right Tibialis Anterior A,Right Medial Gastrocnemius A,Left Rectus Femoris A,Left Medial Hamstrings A,Right Rectus Femoris A,Right Medial Hamstrings A,Left Peroneus A,Left Soleus A,Right Peroneus A,Right Soleus A
6.2525,1.20E-05,-5.18E-06,-0.000229441,-4.98E-05,2.78E-05,5.49E-06,-1.88E-06,4.45E-06,6.31E-05,1.61E-05,2.84E-05,3.72E-05
6.253,1.11E-05,-4.93E-06,-0.000198465,-5.32E-05,2.82E-05,5.07E-06,-2.19E-06,3.23E-06,8.79E-05,1.51E-05,2.32E-05,3.53E-05
6.2535,1.00E-05,-4.52E-06,-0.000164059,-5.69E-05,2.91E-05,4.13E-06,-2.40E-06,7.61E-07,8.65E-05,1.42E-05,1.31E-05,3.29E-05
6.254,9.04E-06,-5.19E-06,-0.000160057,-5.98E-05,3.02E-05,3.47E-06,-2.80E-06,-1.42E-06,5.95E-05,1.43E-05,2.89E-06,3.09E-05
6.2545,7.99E-06,-6.44E-06,-0.000185096,-6.15E-05,3.15E-05,3.31E-06,-3.28E-06,-2.15E-06,2.56E-05,1.59E-05,-3.23E-06,2.94E-05
6.255,6.85E-06,-6.16E-06,-0.000212827,-6.19E-05,3.27E-05,3.23E-06,-3.46E-06,-1.66E-06,2.60E-06,1.88E-05,-3.12E-06,2.84E-05
6.2555,5.89E-06,-3.87E-06,-0.000218434,-6.06E-05,3.37E-05,3.45E-06,-2.94E-06,-7.47E-07,-6.02E-06,2.28E-05,3.90E-06,2.82E-05
6.256,6.11E-06,-4.92E-07,-0.000198643,-5.83E-05,3.43E-05,4.63E-06,-2.55E-06,-6.24E-07,-6.74E-06,2.75E-05,1.45E-05,2.86E-05
6.2565,6.97E-06,2.75E-06,-0.000164714,-5.57E-05,3.53E-05,7.16E-06,-2.66E-06,-1.82E-06,-5.79E-06,3.06E-05,2.35E-05,3.01E-05
6.257,7.84E-06,4.91E-06,-0.000115298,-5.33E-05,3.67E-05,9.81E-06,-2.49E-06,-4.14E-06,-2.91E-06,3.08E-05,2.74E-05,3.25E-05
6.2575,8.66E-06,5.04E-06,-4.27E-05,-5.12E-05,3.77E-05,1.14E-05,-1.94E-06,-5.84E-06,7.23E-06,2.85E-05,2.47E-05,3.51E-05
6.258,9.79E-06,4.88E-06,4.23E-05,-5.03E-05,3.83E-05,1.16E-05,-1.27E-06,-5.19E-06,2.87E-05,2.40E-05,1.73E-05,3.69E-05
6.2585,1.12E-05,7.48E-06,0.000118326,-4.97E-05,3.86E-05,1.24E-05,-2.38E-07,-2.40E-06,5.83E-05,1.72E-05,8.77E-06,3.81E-05
6.259,1.31E-05,1.28E-05,0.000167433,-4.82E-05,3.91E-05,1.49E-05,4.42E-07,9.07E-07,8.64E-05,8.77E-06,5.75E-06,3.85E-05
6.2595,1.62E-05,1.82E-05,0.000175796,-4.70E-05,3.91E-05,1.90E-05,3.10E-07,3.08E-06,0.000104871,1.13E-06,1.35E-05,3.70E-05
6.26,2.05E-05,2.24E-05,0.000144696,-4.74E-05,3.84E-05,2.27E-05,5.86E-08,4.14E-06,0.000112521,-3.18E-06,3.02E-05,3.37E-05
6.2605,2.41E-05,2.48E-05,9.51E-05,-4.83E-05,3.85E-05,2.34E-05,2.03E-07,4.66E-06,0.000108839,-3.66E-06,4.69E-05,3.17E-05
6.261,2.54E-05,2.51E-05,4.88E-05,-4.74E-05,3.96E-05,2.14E-05,3.23E-07,4.06E-06,8.95E-05,-1.12E-06,5.63E-05,3.29E-05
6.2615,2.65E-05,2.46E-05,1.68E-05,-4.44E-05,4.05E-05,1.92E-05,4.00E-07,2.29E-06,5.63E-05,3.45E-06,5.79E-05,3.63E-05
6.262,2.98E-05,2.56E-05,2.81E-06,-4.05E-05,3.95E-05,1.74E-05,7.54E-07,9.44E-07,2.42E-05,8.26E-06,5.66E-05,3.97E-05
6.2625,3.40E-05,2.82E-05,3.84E-06,-3.68E-05,3.62E-05,1.66E-05,1.12E-06,1.59E-06,9.36E-06,1.17E-05,5.84E-05,4.19E-05
6.263,3.79E-05,3.16E-05,1.01E-05,-3.42E-05,3.22E-05,1.68E-05,1.77E-06,3.83E-06,1.02E-05,1.40E-05,6.53E-05,4.39E-05
6.2635,4.15E-05,3.38E-05,1.25E-05,-3.33E-05,2.90E-05,1.73E-05,2.95E-06,5.89E-06,1.36E-05,1.55E-05,7.44E-05,4.68E-05
6.264,4.43E-05,3.38E-05,9.18E-06,-3.39E-05,2.67E-05,1.88E-05,3.70E-06,6.77E-06,1.06E-05,1.56E-05,8.02E-05,5.01E-05
6.2645,4.48E-05,3.17E-05,3.24E-06,-3.55E-05,2.59E-05,2.08E-05,3.56E-06,6.44E-06,-1.35E-07,1.61E-05,7.97E-05,5.20E-05
6.265,4.39E-05,3.01E-05,-1.97E-06,-3.66E-05,2.79E-05,2.24E-05,2.87E-06,5.78E-06,-1.46E-05,1.84E-05,7.59E-05,5.16E-05
6.2655,4.30E-05,3.06E-05,-4.35E-06,-3.76E-05,3.24E-05,2.31E-05,2.31E-06,5.40E-06,-2.58E-05,2.10E-05,7.13E-05,4.85E-05
6.266,4.22E-05,3.14E-05,-3.56E-06,-3.90E-05,3.82E-05,2.28E-05,2.24E-06,5.11E-06,-2.64E-05,2.20E-05,6.48E-05,4.35E-05
6.2665,4.11E-05,3.08E-05,2.22E-07,-4.02E-05,4.29E-05,2.21E-05,1.87E-06,4.29E-06,-1.13E-05,2.13E-05,5.55E-05,3.92E-05
6.267,3.95E-05,2.95E-05,6.68E-06,-4.06E-05,4.48E-05,2.15E-05,1.03E-06,2.47E-06,1.71E-05,1.98E-05,4.55E-05,3.72E-05
6.2675,3.75E-05,2.81E-05,1.33E-05,-4.12E-05,4.37E-05,2.03E-05,-1.45E-07,-5.06E-07,4.95E-05,1.79E-05,3.83E-05,3.69E-05
6.268,3.66E-05,2.55E-05,1.66E-05,-4.30E-05,4.15E-05,1.89E-05,-1.39E-06,-4.29E-06,7.52E-05,1.59E-05,3.43E-05,3.72E-05
6.2685,3.55E-05,2.17E-05,1.45E-05,-4.54E-05,3.98E-05,1.73E-05,-2.28E-06,-7.92E-06,8.68E-05,1.42E-05,3.16E-05,3.81E-05
6.269,3.26E-05,1.80E-05,6.59E-06,-4.75E-05,3.89E-05,1.57E-05,-2.63E-06,-9.76E-06,8.12E-05,1.26E-05,2.85E-05,3.87E-05
6.2695,2.71E-05,1.56E-05,-6.30E-06,-4.91E-05,3.71E-05,1.35E-05,-2.64E-06,-8.16E-06,6.37E-05,1.09E-05,2.53E-05,3.87E-05
6.27,2.06E-05,1.31E-05,-2.29E-05,-5.05E-05,3.34E-05,1.03E-05,-2.88E-06,-4.85E-06,4.48E-05,8.75E-06,2.33E-05,3.78E-05
6.2705,1.51E-05,8.96E-06,-4.81E-05,-5.34E-05,2.96E-05,6.41E-06,-3.57E-06,-2.93E-06,3.25E-05,6.69E-06,2.32E-05,3.56E-05
6.271,1.12E-05,4.36E-06,-9.09E-05,-5.72E-05,2.73E-05,2.79E-06,-4.44E-06,-4.42E-06,2.55E-05,5.34E-06,2.15E-05,3.26E-05
6.2715,6.65E-06,1.19E-06,-0.000144252,-6.00E-05,2.70E-05,4.29E-07,-5.18E-06,-8.06E-06,1.80E-05,4.32E-06,1.45E-05,2.98E-05
6.272,5.54E-07,-1.92E-07,-0.000179979,-6.14E-05,2.73E-05,-4.60E-07,-5.11E-06,-1.12E-05,8.75E-06,3.43E-06,4.89E-06,2.81E-05
6.2725,-4.40E-06,-5.46E-07,-0.000180543,-6.17E-05,2.73E-05,3.87E-07,-4.73E-06,-1.12E-05,1.45E-06,4.68E-06,-1.42E-06,2.83E-05
6.273,-4.25E-06,-1.23E-06,-0.000157897,-6.10E-05,2.71E-05,1.97E-06,-5.64E-06,-9.78E-06,-9.95E-07,8.69E-06,-3.68E-06,3.12E-05
6.2735,5.96E-07,-2.52E-06,-0.000131825,-5.97E-05,2.60E-05,2.73E-06,-6.95E-06,-9.27E-06,3.04E-06,1.22E-05,-3.36E-06,3.39E-05
6.274,5.04E-06,-2.69E-06,-0.000108987,-5.74E-05,2.39E-05,2.77E-06,-8.81E-06,-7.83E-06,1.04E-05,1.30E-05,1.19E-06,3.54E-05
6.2745,6.49E-06,-1.34E-06,-9.04E-05,-5.56E-05,1.96E-05,2.91E-06,-9.04E-06,-5.47E-06,1.44E-05,1.11E-05,7.57E-06,3.68E-05
6.275,6.75E-06,2.04E-06,-7.55E-05,-5.54E-05,1.20E-05,3.84E-06,-8.46E-06,-4.27E-06,1.18E-05,9.63E-06,1.21E-05,3.79E-05
6.2755,8.40E-06,5.13E-06,-6.17E-05,-5.56E-05,1.86E-06,3.85E-06,-7.64E-06,-5.27E-06,6.61E-07,1.11E-05,1.45E-05,3.91E-05
6.276,1.09E-05,5.62E-06,-4.74E-05,-5.51E-05,-9.77E-06,3.04E-06,-7.03E-06,-6.27E-06,-1.60E-05,1.43E-05,1.53E-05,4.04E-05
6.2765,1.27E-05,5.26E-06,-3.47E-05,-5.34E-05,-2.01E-05,2.67E-06,-6.59E-06,-5.88E-06,-2.85E-05,1.72E-05,1.60E-05,4.19E-05
6.277,1.45E-05,5.92E-06,-2.66E-05,-5.17E-05,-2.90E-05,2.82E-06,-5.53E-06,-6.08E-06,-3.19E-05,1.74E-05,1.80E-05,4.17E-05
6.2775,1.76E-05,7.35E-06,-2.18E-05,-4.99E-05,-3.88E-05,3.71E-06,-5.29E-06,-8.73E-06,-2.91E-05,1.49E-05,2.15E-05,4.08E-05
6.278,1.97E-05,9.69E-06,-1.92E-05,-4.75E-05,-4.66E-05,6.05E-06,-5.28E-06,-1.19E-05,-2.36E-05,1.26E-05,2.67E-05,3.98E-05
6.2785,2.02E-05,1.29E-05,-1.71E-05,-4.55E-05,-4.56E-05,9.84E-06,-5.04E-06,-1.22E-05,-1.64E-05,1.23E-05,3.28E-05,3.88E-05
6.279,2.11E-05,1.59E-05,-7.68E-06,-4.48E-05,-3.29E-05,1.38E-05,-4.46E-06,-8.93E-06,-7.14E-06,1.42E-05,3.76E-05,3.85E-05
6.2795,2.39E-05,1.85E-05,1.29E-05,-4.47E-05,-1.30E-05,1.70E-05,-3.59E-06,-4.97E-06,2.34E-06,1.72E-05,3.99E-05,3.87E-05
6.28,2.80E-05,2.09E-05,2.97E-05,-4.46E-05,6.21E-06,1.98E-05,-2.57E-06,-3.52E-06,9.30E-06,2.02E-05,3.95E-05,3.93E-05
6.2805,3.15E-05,2.34E-05,2.23E-05,-4.41E-05,1.94E-05,2.32E-05,-1.84E-06,-4.66E-06,1.09E-05,2.21E-05,3.65E-05,4.01E-05
6.281,3.40E-05,2.64E-05,-1.78E-05,-4.27E-05,2.57E-05,2.62E-05,-1.76E-06,-6.96E-06,6.43E-06,2.25E-05,3.23E-05,4.08E-05
6.2815,3.58E-05,2.96E-05,-8.71E-05,-4.03E-05,2.83E-05,2.79E-05,-2.33E-06,-8.93E-06,-3.17E-06,2.16E-05,3.01E-05,4.10E-05
6.282,3.68E-05,3.18E-05,-0.000174005,-3.74E-05,3.05E-05,2.85E-05,-2.80E-06,-9.91E-06,-1.50E-05,2.07E-05,3.31E-05,4.06E-05
6.2825,3.70E-05,3.23E-05,-0.000258269,-3.46E-05,3.42E-05,2.90E-05,-2.22E-06,-1.09E-05,-2.57E-05,2.00E-05,4.01E-05,3.99E-05
6.283,3.68E-05,3.20E-05,-0.00031652,-3.31E-05,3.95E-05,2.96E-05,-6.30E-07,-1.25E-05,-3.25E-05,1.89E-05,4.70E-05,4.03E-05
6.2835,3.60E-05,3.20E-05,-0.000324897,-3.34E-05,4.53E-05,3.04E-05,8.28E-07,-1.39E-05,-3.27E-05,1.75E-05,5.17E-05,4.23E-05
6.284,3.59E-05,3.23E-05,-0.00025559,-3.43E-05,4.96E-05,3.07E-05,5.58E-07,-1.37E-05,-2.10E-05,1.69E-05,5.95E-05,4.39E-05
6.2845,3.68E-05,3.29E-05,-9.59E-05,-3.53E-05,5.17E-05,3.09E-05,-1.99E-06,-1.09E-05,1.15E-05,1.70E-05,7.64E-05,4.32E-05
6.285,3.75E-05,3.36E-05,0.000112323,-3.81E-05,5.28E-05,3.13E-05,-5.51E-06,-8.46E-06,6.53E-05,1.71E-05,9.62E-05,3.90E-05
6.2855,3.75E-05,3.35E-05,0.000273267,-4.40E-05,5.34E-05,3.12E-05,-7.62E-06,-1.32E-05,0.000125204,1.69E-05,0.000102287,3.25E-05
6.286,3.63E-05,3.20E-05,0.000310769,-5.11E-05,5.31E-05,3.00E-05,-7.56E-06,-2.58E-05,0.000166466,1.66E-05,8.74E-05,2.71E-05
6.2865,3.36E-05,2.88E-05,0.000237368,-5.49E-05,5.12E-05,2.78E-05,-6.75E-06,-3.80E-05,0.000173316,1.60E-05,6.30E-05,2.59E-05
6.287,3.04E-05,2.44E-05,0.000125854,-5.30E-05,4.80E-05,2.59E-05,-5.89E-06,-4.30E-05,0.000152164,1.49E-05,4.52E-05,2.88E-05
6.2875,2.76E-05,2.01E-05,2.48E-05,-4.78E-05,4.53E-05,2.35E-05,-4.78E-06,-4.02E-05,0.000121603,1.39E-05,3.93E-05,3.39E-05
6.288,2.42E-05,1.76E-05,-5.95E-05,-4.31E-05,4.32E-05,2.05E-05,-3.94E-06,-3.44E-05,9.46E-05,1.32E-05,4.04E-05,3.97E-05
6.2885,2.08E-05,1.62E-05,-0.000127373,-4.03E-05,4.06E-05,1.75E-05,-3.85E-06,-3.06E-05,7.37E-05,1.26E-05,4.26E-05,4.49E-05
6.289,1.90E-05,1.43E-05,-0.000171062,-4.03E-05,3.76E-05,1.46E-05,-4.13E-06,-3.03E-05,5.66E-05,1.17E-05,4.38E-05,4.64E-05
6.2895,1.79E-05,1.16E-05,-0.000178011,-4.42E-05,3.52E-05,1.26E-05,-4.18E-06,-3.08E-05,4.21E-05,1.11E-05,4.30E-05,4.20E-05
6.29,1.71E-05,8.31E-06,-0.00014808,-4.93E-05,3.30E-05,1.18E-05,-3.47E-06,-2.95E-05,3.06E-05,1.06E-05,3.91E-05,3.50E-05
6.2905,1.63E-05,5.64E-06,-0.00010133,-5.20E-05,3.05E-05,1.08E-05,-1.97E-06,-2.63E-05,2.23E-05,1.01E-05,3.22E-05,3.07E-05
6.291,1.48E-05,4.35E-06,-5.28E-05,-5.15E-05,2.92E-05,9.55E-06,-6.07E-07,-2.33E-05,1.71E-05,9.93E-06,2.56E-05,3.10E-05
6.2915,1.28E-05,3.08E-06,-3.18E-06,-5.01E-05,2.99E-05,8.85E-06,-3.63E-07,-2.22E-05,1.39E-05,1.05E-05,2.24E-05,3.37E-05
6.292,1.09E-05,1.20E-06,4.85E-05,-4.99E-05,3.17E-05,9.05E-06,-1.43E-06,-2.31E-05,1.11E-05,1.13E-05,2.03E-05,3.62E-05
6.2925,9.47E-06,-5.53E-07,9.35E-05,-5.06E-05,3.35E-05,9.08E-06,-2.84E-06,-2.42E-05,6.94E-06,1.19E-05,1.68E-05,3.75E-05
6.293,8.44E-06,-1.74E-06,0.000109373,-5.14E-05,3.41E-05,9.07E-06,-3.54E-06,-2.36E-05,1.00E-06,1.19E-05,1.23E-05,3.79E-05
6.2935,8.09E-06,-2.42E-06,8.03E-05,-5.17E-05,3.34E-05,9.02E-06,-3.57E-06,-2.04E-05,-6.16E-06,1.18E-05,8.14E-06,3.76E-05
6.294,8.64E-06,-2.59E-06,2.23E-05,-5.21E-05,3.19E-05,9.47E-06,-3.42E-06,-1.42E-05,-1.21E-05,1.19E-05,5.29E-06,3.67E-05
6.2945,9.60E-06,-2.34E-06,-2.78E-05,-5.28E-05,3.12E-05,1.07E-05,-3.13E-06,-6.18E-06,-1.52E-05,1.18E-05,4.37E-06,3.59E-05
6.295,1.02E-05,-2.66E-06,-5.00E-05,-5.36E-05,3.11E-05,1.14E-05,-3.06E-06,5.91E-07,-1.47E-05,1.15E-05,5.89E-06,3.49E-05
6.2955,1.11E-05,-2.86E-06,-5.28E-05,-5.36E-05,3.13E-05,1.16E-05,-3.70E-06,4.05E-06,-1.10E-05,1.15E-05,9.52E-06,3.35E-05
6.296,1.29E-05,-6.77E-07,-5.17E-05,-5.26E-05,3.11E-05,1.13E-05,-4.82E-06,5.50E-06,-3.29E-06,1.15E-05,1.38E-05,3.16E-05
6.2965,1.45E-05,3.27E-06,-5.27E-05,-5.14E-05,3.04E-05,1.12E-05,-5.34E-06,7.01E-06,8.30E-06,1.14E-05,1.86E-05,3.08E-05
6.297,1.49E-05,6.13E-06,-5.40E-05,-5.02E-05,2.96E-05,1.09E-05,-4.66E-06,8.86E-06,2.05E-05,1.08E-05,2.42E-05,3.19E-05
6.2975,1.56E-05,6.96E-06,-5.43E-05,-4.83E-05,2.89E-05,1.11E-05,-3.78E-06,1.10E-05,2.76E-05,1.02E-05,2.96E-05,3.40E-05
6.298,1.75E-05,7.61E-06,-5.60E-05,-4.67E-05,2.87E-05,1.22E-05,-3.62E-06,1.39E-05,2.65E-05,1.03E-05,3.26E-05,3.63E-05
6.2985,2.03E-05,1.00E-05,-6.14E-05,-4.53E-05,2.91E-05,1.44E-05,-4.20E-06,1.50E-05,2.15E-05,1.17E-05,3.31E-05,3.87E-05
6.299,2.27E-05,1.36E-05,-7.13E-05,-4.44E-05,3.04E-05,1.74E-05,-4.18E-06,6.92E-06,1.77E-05,1.32E-05,3.31E-05,4.05E-05
6.2995,2.35E-05,1.66E-05,-8.03E-05,-4.45E-05,3.15E-05,2.07E-05,-3.51E-06,-2.14E-05,1.57E-05,1.30E-05,3.32E-05,4.13E-05
6.3,2.18E-05,1.95E-05,-7.71E-05,-4.53E-05,3.18E-05,2.28E-05,-3.92E-06,-7.16E-05,1.20E-05,1.24E-05,3.34E-05,4.11E-05
6.3005,1.90E-05,2.29E-05,-5.80E-05,-4.68E-05,3.16E-05,2.44E-05,-4.56E-06,-0.000122122,6.36E-06,1.22E-05,3.29E-05,3.98E-05
6.301,1.87E-05,2.45E-05,-3.75E-05,-4.83E-05,3.20E-05,2.56E-05,-4.37E-06,-0.000138387,7.08E-07,1.29E-05,3.33E-05,3.80E-05
6.3015,2.11E-05,2.64E-05,-2.94E-05,-4.71E-05,3.25E-05,2.67E-05,-3.31E-06,-0.000113377,-3.59E-07,1.40E-05,3.90E-05,3.76E-05
6.302,2.62E-05,2.99E-05,-2.84E-05,-4.27E-05,3.24E-05,2.87E-05,-2.01E-06,-7.55E-05,5.72E-06,1.53E-05,4.78E-05,3.91E-05
6.3025,3.13E-05,3.26E-05,-2.15E-05,-3.85E-05,3.25E-05,3.14E-05,-1.85E-06,-4.90E-05,1.42E-05,1.64E-05,5.59E-05,4.23E-05
6.303,3.43E-05,3.40E-05,-6.41E-06,-3.67E-05,3.40E-05,3.35E-05,-2.66E-06,-3.57E-05,2.08E-05,1.70E-05,6.40E-05,4.54E-05
6.3035,3.52E-05,3.52E-05,3.27E-06,-3.59E-05,3.58E-05,3.45E-05,-3.79E-06,-2.84E-05,2.42E-05,1.76E-05,7.21E-05,4.66E-05
6.304,3.66E-05,3.57E-05,-3.31E-06,-3.44E-05,3.57E-05,3.50E-05,-4.30E-06,-2.20E-05,2.77E-05,1.88E-05,7.89E-05,4.61E-05
6.3045,3.94E-05,3.55E-05,-2.04E-05,-3.30E-05,3.45E-05,3.61E-05,-3.25E-06,-1.62E-05,3.39E-05,1.95E-05,8.24E-05,4.46E-05
6.305,4.15E-05,3.52E-05,-3.71E-05,-3.23E-05,3.38E-05,3.70E-05,-2.08E-06,-1.22E-05,4.05E-05,2.02E-05,8.06E-05,4.36E-05
6.3055,4.21E-05,3.36E-05,-5.54E-05,-3.25E-05,3.33E-05,3.64E-05,-2.40E-06,-1.08E-05,4.55E-05,2.15E-05,7.39E-05,4.29E-05
6.306,4.05E-05,2.96E-05,-8.23E-05,-3.37E-05,3.27E-05,3.48E-05,-3.18E-06,-1.13E-05,4.81E-05,2.31E-05,6.44E-05,4.27E-05
6.3065,3.71E-05,2.47E-05,-0.000107196,-3.56E-05,3.10E-05,3.30E-05,-3.45E-06,-1.20E-05,4.85E-05,2.38E-05,5.45E-05,4.31E-05
6.307,3.31E-05,2.11E-05,-0.000109669,-3.78E-05,2.90E-05,3.23E-05,-3.28E-06,-1.22E-05,4.74E-05,2.36E-05,4.59E-05,4.30E-05
6.3075,3.04E-05,1.88E-05,-8.49E-05,-4.00E-05,2.75E-05,3.17E-05,-3.34E-06,-1.21E-05,4.46E-05,2.26E-05,3.98E-05,4.15E-05
6.308,2.85E-05,1.75E-05,-4.76E-05,-4.19E-05,2.64E-05,3.07E-05,-4.38E-06,-1.23E-05,4.06E-05,2.12E-05,3.76E-05,3.89E-05
6.3085,2.54E-05,1.53E-05,-1.99E-05,-4.30E-05,2.54E-05,2.90E-05,-6.17E-06,-1.32E-05,3.56E-05,1.99E-05,4.08E-05,3.68E-05
6.309,2.10E-05,1.23E-05,-2.01E-05,-4.31E-05,2.48E-05,2.72E-05,-7.25E-06,-1.42E-05,2.97E-05,1.82E-05,4.75E-05,3.53E-05
6.3095,1.70E-05,1.06E-05,-4.78E-05,-4.28E-05,2.42E-05,2.54E-05,-7.10E-06,-1.43E-05,2.32E-05,1.67E-05,5.26E-05,3.41E-05
6.31,1.40E-05,9.80E-06,-8.05E-05,-4.35E-05,2.28E-05,2.43E-05,-6.80E-06,-1.37E-05,1.79E-05,1.58E-05,5.16E-05,3.39E-05
6.3105,1.18E-05,8.43E-06,-9.71E-05,-4.58E-05,2.03E-05,2.35E-05,-7.09E-06,-1.29E-05,1.64E-05,1.59E-05,4.37E-05,3.56E-05
6.311,9.49E-06,6.03E-06,-9.86E-05,-4.85E-05,1.81E-05,2.27E-05,-8.03E-06,-1.27E-05,1.84E-05,1.60E-05,3.22E-05,3.79E-05
6.3115,6.63E-06,3.17E-06,-9.83E-05,-5.02E-05,1.67E-05,2.16E-05,-9.59E-06,-1.39E-05,1.90E-05,1.50E-05,2.20E-05,3.86E-05
6.312,4.24E-06,-5.10E-07,-9.73E-05,-5.03E-05,1.63E-05,2.06E-05,-1.13E-05,-1.70E-05,1.11E-05,1.20E-05,1.67E-05,3.76E-05
6.3125,2.96E-06,-4.26E-06,-8.24E-05,-4.96E-05,1.62E-05,2.04E-05,-1.23E-05,-2.10E-05,-5.31E-06,8.07E-06,1.60E-05,3.55E-05
6.313,2.94E-06,-6.79E-06,-4.75E-05,-4.94E-05,1.59E-05,2.06E-05,-1.23E-05,-2.36E-05,-2.20E-05,4.74E-06,1.61E-05,3.23E-05
6.3135,4.29E-06,-7.83E-06,-1.37E-05,-4.98E-05,1.51E-05,2.04E-05,-1.11E-05,-2.28E-05,-3.18E-05,4.45E-06,1.40E-05,2.94E-05
6.314,6.54E-06,-8.40E-06,-1.47E-05,-5.03E-05,1.46E-05,2.10E-05,-9.48E-06,-1.97E-05,-3.53E-05,7.60E-06,1.01E-05,2.89E-05
6.3145,8.30E-06,-8.06E-06,-6.08E-05,-5.06E-05,1.47E-05,2.21E-05,-8.48E-06,-1.76E-05,-3.73E-05,1.14E-05,6.18E-06,3.05E-05
6.315,9.76E-06,-5.55E-06,-0.000128252,-5.05E-05,1.51E-05,2.29E-05,-8.40E-06,-1.78E-05,-3.96E-05,1.40E-05,3.39E-06,3.24E-05
6.3155,1.18E-05,-1.66E-06,-0.000186893,-5.00E-05,1.62E-05,2.34E-05,-8.53E-06,-1.89E-05,-3.85E-05,1.63E-05,2.73E-06,3.37E-05
6.316,1.55E-05,1.63E-06,-0.00022085,-4.87E-05,1.81E-05,2.45E-05,-7.95E-06,-2.02E-05,-3.01E-05,1.74E-05,6.14E-06,3.40E-05
6.3165,2.02E-05,3.48E-06,-0.000213891,-4.72E-05,2.03E-05,2.78E-05,-7.45E-06,-2.19E-05,-1.67E-05,1.68E-05,1.45E-05,3.39E-05
6.317,2.36E-05,4.64E-06,-0.000141992,-4.76E-05,2.21E-05,3.28E-05,-7.68E-06,-2.27E-05,-3.39E-06,1.62E-05,2.59E-05,3.38E-05
6.3175,2.46E-05,7.07E-06,-1.19E-05,-5.10E-05,2.38E-05,3.90E-05,-7.42E-06,-2.12E-05,6.56E-06,1.74E-05,3.90E-05,3.17E-05
6.318,2.46E-05,1.08E-05,0.000122625,-5.66E-05,2.62E-05,4.55E-05,-6.53E-06,-1.62E-05,1.33E-05,1.97E-05,5.13E-05,2.76E-05
6.3185,2.48E-05,1.31E-05,0.000200771,-6.07E-05,2.97E-05,5.08E-05,-4.77E-06,-9.75E-06,1.96E-05,2.13E-05,5.65E-05,2.32E-05
6.319,2.58E-05,1.52E-05,0.00019958,-6.01E-05,3.37E-05,5.29E-05,-2.67E-06,-6.94E-06,2.62E-05,2.31E-05,5.25E-05,2.24E-05
6.3195,2.75E-05,1.82E-05,0.000151208,-5.46E-05,3.67E-05,5.08E-05,-1.47E-06,-1.01E-05,3.23E-05,2.40E-05,4.65E-05,2.77E-05
6.32,2.97E-05,2.13E-05,0.000103022,-4.72E-05,3.93E-05,4.47E-05,-6.32E-07,-1.55E-05,3.71E-05,2.33E-05,4.57E-05,3.72E-05
6.3205,3.20E-05,2.37E-05,7.70E-05,-4.08E-05,4.19E-05,3.68E-05,2.90E-07,-1.91E-05,4.08E-05,2.18E-05,4.96E-05,4.69E-05
6.321,3.43E-05,2.51E-05,5.94E-05,-3.68E-05,4.31E-05,2.57E-05,1.23E-06,-1.95E-05,4.33E-05,2.11E-05,5.28E-05,5.36E-05
6.3215,3.66E-05,2.64E-05,2.37E-05,-3.57E-05,4.32E-05,8.03E-06,1.52E-06,-1.69E-05,4.40E-05,2.10E-05,5.25E-05,5.55E-05
6.322,3.86E-05,2.79E-05,-3.37E-05,-3.68E-05,4.31E-05,-1.84E-05,1.07E-06,-1.34E-05,4.33E-05,2.06E-05,4.96E-05,5.33E-05
6.3225,3.85E-05,2.88E-05,-8.97E-05,-3.87E-05,4.27E-05,-5.25E-05,5.10E-07,-1.10E-05,4.29E-05,1.97E-05,4.71E-05,4.89E-05
6.323,3.72E-05,2.90E-05,-0.000124211,-4.03E-05,4.19E-05,-8.53E-05,1.03E-06,-1.04E-05,4.36E-05,1.88E-05,4.72E-05,4.40E-05
6.3235,3.54E-05,2.98E-05,-0.00014444,-4.13E-05,4.10E-05,-0.000101491,2.42E-06,-1.12E-05,4.35E-05,1.81E-05,4.79E-05,3.96E-05
6.324,3.37E-05,3.04E-05,-0.000165377,-4.08E-05,3.94E-05,-8.84E-05,3.63E-06,-1.29E-05,4.18E-05,1.76E-05,4.75E-05,3.67E-05
6.3245,3.28E-05,3.04E-05,-0.000175778,-3.92E-05,3.74E-05,-5.09E-05,4.08E-06,-1.51E-05,3.93E-05,1.72E-05,4.85E-05,3.62E-05
6.325,3.30E-05,3.03E-05,-0.000138613,-3.71E-05,3.60E-05,-1.13E-05,3.34E-06,-1.77E-05,3.65E-05,1.65E-05,5.32E-05,3.87E-05
6.3255,3.18E-05,2.97E-05,-5.52E-05,-3.56E-05,3.40E-05,1.21E-05,2.10E-06,-2.12E-05,3.40E-05,1.53E-05,5.88E-05,4.33E-05
6.326,2.87E-05,2.78E-05,1.71E-05,-3.55E-05,3.11E-05,2.11E-05,8.86E-07,-2.35E-05,3.15E-05,1.41E-05,6.18E-05,4.79E-05
6.3265,2.61E-05,2.59E-05,3.50E-05,-3.71E-05,2.72E-05,2.56E-05,-3.53E-07,-1.92E-05,2.66E-05,1.29E-05,6.21E-05,5.02E-05
6.327,2.51E-05,2.42E-05,1.54E-05,-3.99E-05,2.25E-05,3.04E-05,-2.92E-07,-1.16E-06,2.00E-05,1.16E-05,6.00E-05,5.00E-05
